CoC_id,CoC_number,CoC_name,county_name(s),FIPS_state_county_codes,state,region_name,division_name,region_id,division_id,year,cannabis_legal_med,cannabis_legal_rec,first_treated,overall_homeless_per10k,sheltered_total_homeless_per10k,unsheltered_homeless_per10k,pop_dens,shelter_beds_per10k,all_ages_in_poverty_percent_cnty_avg,total_jail_dis_per10k,total_jail_pop_per10k,total_jail_adm_per10k,total_prison_pop_per10k,total_prison_adm_per10k,avg_low_temp_cnty_avg,median_household_income,med_rent
AL-505,1505,Gadsden/Northeast Alabama CoC,Etowah County,1055,AL,South,East South Central,3,6,2019,0,0,0,21.60764756,7.234703425,14.37294414,194.1329588,24.39045302,18.88181818,630.576427,77.60281239,657.963164,79.89698968,41.40152892,32,39904,746.25
AL-505,1505,Gadsden/Northeast Alabama CoC,Etowah County,1055,AL,South,East South Central,3,6,2020,0,0,0,27.00955945,7.909942412,19.09961704,194.1329588,24.39045302,18.88181818,630.576427,77.60281239,657.963164,79.89698968,41.40152892,32,39904,746.25
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2007,0,0,0,16.41661076,15.79801383,0.618596927,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2008,0,0,0,9.171221083,8.984053305,0.187167777,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2009,0,0,0,12.38537791,11.97253198,0.41284593,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2010,0,0,0,12.65154549,11.96890814,0.682637347,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2011,0,0,0,11.99192694,10.67960286,1.312324081,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2012,0,0,0,6.816021237,5.739807358,1.07621388,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2013,0,0,0,4.398436112,4.220721521,0.17771459,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2014,0,0,0,10.80585192,5.8660339,4.939818021,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2015,0,0,0,14.85128996,6.308512549,8.54277741,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2016,0,0,0,7.697928083,2.044082598,5.653845485,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2017,0,0,0,8.664159836,5.934949488,2.729210348,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2018,0,0,0,2.458274033,2.415146418,0.043127615,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2019,0,0,0,1.971402713,1.971402713,,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AL-506,1506,Tuscaloosa City & County CoC,"Greene County, Hale County, Tuscaloosa County","1063, 1065, 1125",AL,South,East South Central,3,6,2020,0,0,0,3.001908676,1.836988891,1.164919785,85.48116941,10.28048492,25.69090909,575.3018436,29.79847849,570.4729276,47.14956452,25.19660301,33.87857143,33597,924
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2007,0,0,0,27.86111646,18.15101276,9.710103707,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2008,0,0,0,27.26711535,17.70631013,9.560805216,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2009,0,0,0,21.13766628,14.43294687,6.70471941,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2010,0,0,0,20.82051837,14.21639605,6.604122317,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2011,0,0,0,18.42155033,11.39075486,7.030795462,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2012,0,0,0,17.8528037,10.89178256,6.96102114,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2013,0,0,0,15.11820851,7.984569783,7.133638723,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2014,0,0,0,15.12443864,8.041019055,7.083419588,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2015,0,0,0,11.64286426,6.887525723,4.755338534,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2016,1,0,0,11.28059932,6.547773617,4.732825706,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2017,1,0,0,13.97426014,6.334257079,7.640003056,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2018,1,0,0,14.95332791,7.34525173,7.60807618,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2019,1,0,0,15.30845789,7.079802756,8.228655131,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-500,5500,Little Rock/Central Arkansas CoC,"Faulkner County, Lonoke County, Perry County, Pulaski County, Saline County","5045, 5085, 5105, 5119, 5125",AR,South,West South Central,3,7,2020,1,0,0,17.03173645,8.803081318,8.228655131,195.438418,12.78736054,13.97090909,429.7198026,22.19526021,397.5656386,,24.49801004,30.30285714,50909,947
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2007,0,0,0,6.746577744,5.900232866,0.846344878,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2008,0,0,0,7.38819164,6.444013794,0.944177845,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2009,0,0,0,5.11494745,4.420610692,0.694336758,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2010,0,0,0,5.674945455,4.996665122,0.678280333,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2011,0,0,0,5.25558019,4.394371671,0.861208518,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2012,0,0,0,4.023396266,3.17978092,0.843615346,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2013,0,0,0,14.17729256,9.465677369,4.711615193,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2014,0,0,0,11.46505032,6.845737852,4.619312472,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2015,0,0,0,13.51980499,12.27964243,1.240162563,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2016,1,0,0,10.91737729,9.706540898,1.21083639,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2017,1,0,0,6.399900705,4.557505047,1.842395657,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2018,1,0,0,9.010550328,6.140100751,2.870449577,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2019,1,0,0,11.06875646,6.004479855,5.064276604,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AR-501,5501,Fayetteville/Northwest Arkansas CoC,"Benton County, Madison County, Washington County","5007, 5087, 5143",AR,South,West South Central,3,7,2020,1,0,0,7.52162601,4.209546375,3.312079635,175.1436814,7.500492991,15.83636364,,22.14667028,531.7716472,,26.41966414,25.47380952,45589,888.5
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2007,0,0,2020,33.48785241,21.02798605,12.45986636,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2008,0,0,2020,24.37542494,12.92651827,11.44890667,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2009,0,0,2020,36.86012423,22.78644499,14.07367925,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2010,1,0,2020,37.11087319,19.75239723,17.35847596,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2011,1,0,2020,26.56800286,19.24308509,7.324917772,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2012,1,0,2020,23.82162976,17.69002683,6.131602926,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2013,1,0,2020,22.43750733,17.41463371,5.022873625,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2014,1,0,2020,21.68860577,17.04033643,4.648269341,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2015,1,0,2020,18.45034895,14.85535342,3.594995529,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2016,1,0,2020,17.34432364,13.60030817,3.744015471,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2017,1,0,2020,15.31870498,11.57175363,3.746951344,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2018,1,0,2020,13.2810688,9.787570267,3.493498532,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2019,1,0,2020,13.76755543,10.14504267,3.622512763,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-501,4501,Tucson/Pima County CoC,Pima County,4019,AZ,West,Mountain,4,8,2020,1,1,2020,13.28589168,7.475822738,5.810068946,108.4498676,19.30413468,18.06363636,360.4269996,18.5645601,373.0955387,54.0958128,23.4564709,37.72142857,45871,1076.25
AZ-502,4502,"Phoenix, Mesa/Maricopa County CoC","Maricopa County, Pinal County","4013, 4021",AZ,West,Mountain,4,8,2007,0,0,2020,21.02471599,13.92439464,7.100321344,301.6427307,11.48243904,15.32727273,290.8939567,20.92931072,306.6510246,63.73369166,26.73439697,39.66785714,51902.5,1191.25
AZ-502,4502,"Phoenix, Mesa/Maricopa County CoC","Maricopa County, Pinal County","4013, 4021",AZ,West,Mountain,4,8,2008,0,0,2020,17.506938,11.59904655,5.907891443,301.6427307,11.48243904,15.32727273,290.8939567,20.92931072,306.6510246,63.73369166,26.73439697,39.66785714,51902.5,1191.25
AZ-502,4502,"Phoenix, Mesa/Maricopa County CoC","Maricopa County, Pinal County","4013, 4021",AZ,West,Mountain,4,8,2009,0,0,2020,18.9931214,11.9679055,7.025215903,301.6427307,11.48243904,15.32727273,290.8939567,20.92931072,306.6510246,63.73369166,26.73439697,39.66785714,51902.5,1191.25
AZ-502,4502,"Phoenix, Mesa/Maricopa County CoC","Maricopa County, Pinal County","4013, 4021",AZ,West,Mountain,4,8,2010,1,0,2020,16.645508,10.15521062,6.490297374,301.6427307,11.48243904,15.32727273,290.8939567,20.92931072,306.6510246,63.73369166,26.73439697,39.66785714,51902.5,1191.25
